source	destination	time	source_name	destination_name	source_longitude	source_latitude	destination_longitude	destination_latitude	destination_latitude_center	destination_longitude_center	time_scaled	angle	LineText	stop_seq_count_U1	stop_seq_count_U2	stop_seq_count_U3	stop_seq_count_U4	stop_seq_count_U6
60200487	60200436	44.0	Hausfeldstraße	Gumpendorfer Straße	16.485679400000002	48.23345995	16.337565350000002	48.19083	-12.169961671888721	-42.28347233736557	0.7857142857142857	1.290552430713686	U6					10.0
60200491	60200436	23.0	Heiligenstadt	Gumpendorfer Straße	16.3658084	48.24850995	16.337565350000002	48.19083	-20.656623990893845	-10.114538313676446	0.4107142857142857	0.45533425264703914	U6					10.0
60200500	60200436	17.0	Dresdner Straße	Gumpendorfer Straße	16.3800655	48.237232500000005	16.337565350000002	48.19083	-12.53639329326256	-11.482109701472178	0.30357142857142855	0.7415316799729028	U6					10.0
60200506	60200436	11.0	Herrengasse	Gumpendorfer Straße	16.36511745	48.20933095	16.337565350000002	48.19083	-6.1321605240716215	-9.132174292413481	0.19642857142857142	0.9794621628101601	U6					10.0
60200520	60200436	6.0	Hietzing	Gumpendorfer Straße	16.3048134	48.18754495	16.337565350000002	48.19083	0.5988008770271687	5.970045017390698	0.10714285714285714	1.4708297642627892	U6					10.0
60200560	60200436	12.0	Hütteldorf	Gumpendorfer Straße	16.260750350000002	48.1970034	16.337565350000002	48.19083	-0.9613059097664569	11.96143348214787	0.21428571428571427	1.4906015705457043	U6					10.0
60200606	60200436	9.0	Johnstraße	Gumpendorfer Straße	16.32006205	48.19764705	16.337565350000002	48.19083	-3.266265689829176	8.38638828360843	0.16071428571428573	1.199398393135192	U6					10.0
60200615	60200436	5.0	Josefstädter Straße	Gumpendorfer Straße	16.339195949999997	48.211690000000004	16.337565350000002	48.19083	-4.984793769844917	-0.3896550681247378	0.08928571428571429	0.07801011231871084	U6					10.0
60200627	60200436	28.0	Kagran	Gumpendorfer Straße	16.43317805	48.243263049999996	16.337565350000002	48.19083	-13.4633681966063	-24.550717236011863	0.5	1.0691900289735425	U6					10.0
60200633	60200436	30.0	Kagraner Platz	Gumpendorfer Straße	16.44340555	48.250411899999996	16.337565350000002	48.19083	-14.716615126331462	-26.142326583979322	0.5357142857142857	1.0580711232962943	U6					10.0
60200641	60200436	25.0	Kaisermühlen, V.I.C.	Gumpendorfer Straße	16.41628995	48.2327719	16.337565350000002	48.19083	-11.754983116579911	-22.06400625292064	0.44642857142857145	1.0812797141428854	U6					10.0
60200653	60200436	17.0	Kardinal-Nagl-Platz	Gumpendorfer Straße	16.4005419	48.19717705	16.337565350000002	48.19083	-1.704697926667324	-16.9143136124058	0.30357142857142855	1.4703511609324065	U6					10.0
60200657	60200436	15.0	Karlsplatz	Gumpendorfer Straße	16.369268666666667	48.20086866666667	16.337565350000002	48.19083	-4.5280816547148754	-14.300226450243178	0.26785714285714285	1.2641405606801577	U6					10.0
60200666	60200436	25.0	Keplerplatz	Gumpendorfer Straße	16.37604855	48.17955760000001	16.337565350000002	48.19083	7.027650895768603	-23.991917865964837	0.44642857142857145	1.2858499030328479	U6					10.0
60200670	60200436	13.0	Kettenbrückengasse	Gumpendorfer Straße	16.35808785	48.19663495	16.337565350000002	48.19083	-3.5383270543164738	-12.509206276046939	0.23214285714285715	1.2951395216314312	U6					10.0
60200743	60200436	14.0	Landstraße	Gumpendorfer Straße	16.385223425	48.2063514	16.337565350000002	48.19083	-4.335421281880352	-13.311803871324837	0.25	1.25594727288183	U6					10.0
60200769	60200436	36.0	Leopoldau	Gumpendorfer Straße	16.45179535	48.27752845	16.337565350000002	48.19083	-21.764478823640292	-28.675903848620244	0.6428571428571429	0.9215718325952599	U6					10.0
60200820	60200436	2.0	Längenfeldgasse	Gumpendorfer Straße	16.334985225	48.184854175	16.337565350000002	48.19083	1.8361632735759048	0.7927827147276968	0.03571428571428571	0.40758286119432646	U6					10.0
60200827	60200436	10.0	Margaretengürtel	Gumpendorfer Straße	16.3430588	48.18848495	16.337565350000002	48.19083	3.926055245845816	-9.197069653241002	0.17857142857142858	1.1673334469953576	U6					10.0
60200863	60200436	3.0	Meidling Hauptstraße	Gumpendorfer Straße	16.32785	48.183654950000005	16.337565350000002	48.19083	1.7822315836675735	2.4132241052537524	0.05357142857142857	0.9346783504840462	U6					10.0
60200874	60200436	8.0	Michelbeuern - AKH	Gumpendorfer Straße	16.344316900000003	48.2213	16.337565350000002	48.19083	-7.810556853719032	-1.7306650845332967	0.14285714285714285	0.21805709420297356	U6					10.0
60200910	60200436	46.0	Aspern Nord	Gumpendorfer Straße	16.5047334	48.23458495	16.337565350000002	48.19083	-11.647766297940139	-44.500893701908616	0.8214285714285714	1.3147969830015553	U6					10.0
60200916	60200436	20.0	Nestroyplatz	Gumpendorfer Straße	16.38549955	48.21528995	16.337565350000002	48.19083	-9.090505421191335	-17.814676847680705	0.35714285714285715	1.0989571490366719	U6					10.0
60200937	60200436	3.0	Niederhofstraße	Gumpendorfer Straße	16.3311559	48.1808161	16.337565350000002	48.19083	2.526750732303251	1.617260256361042	0.05357142857142857	0.5693524374909694	U6					10.0
60200942	60200436	48.0	Seestadt	Gumpendorfer Straße	16.5084165	48.2261086	16.337565350000002	48.19083	-9.706621657719056	-47.00831305199006	0.8571428571428571	1.3671707902139818	U6					10.0
60200949	60200436	34.0	Oberlaa	Gumpendorfer Straße	16.400264	48.142194	16.337565350000002	48.19083	20.839359291049284	-26.864867472938663	0.6071428571428571	0.911042533396804	U6					10.0
60200950	60200436	12.0	Nußdorfer Straße	Gumpendorfer Straße	16.3523609	48.231305899999995	16.337565350000002	48.19083	-11.27061539754769	-4.119857832566668	0.21428571428571427	0.3504510600345384	U6					10.0
60200956	60200436	10.0	Ober St. Veit	Gumpendorfer Straße	16.276076500000002	48.1922459	16.337565350000002	48.19083	-0.23020836556046465	9.997349854257676	0.17857142857142858	1.547773456404184	U6					10.0
60200981	60200436	13.0	Ottakring	Gumpendorfer Straße	16.31151455	48.21156095	16.337565350000002	48.19083	-8.094892237024773	10.172154131301593	0.23214285714285715	0.8986281139547896	U6					10.0
60201007	60200436	14.0	Perfektastraße	Gumpendorfer Straße	16.313495	48.1369569	16.337565350000002	48.19083	12.78217581605466	5.711040308688722	0.25	0.4201872815510901	U6					10.0
60201015	60200436	5.0	Philadelphiabrücke	Gumpendorfer Straße	16.3313944	48.17351995	16.337565350000002	48.19083	4.709674902229121	1.6789765678272937	0.08928571428571429	0.34244944336114724	U6					10.0
60201018	60200436	12.0	Pilgramgasse	Gumpendorfer Straße	16.3543015	48.19215285	16.337565350000002	48.19083	-0.9455486285019736	-11.962689404608732	0.21428571428571427	1.4919188417418574	U6					10.0
60201035	60200436	10.0	Hütteldorfer Straße	Gumpendorfer Straße	16.3114111	48.19979995	16.337565350000002	48.19083	-3.2441424447414695	9.459151114039084	0.17857142857142858	1.240403911972304	U6					10.0
60201040	60200436	21.0	Praterstern	Gumpendorfer Straße	16.3924844	48.2188364	16.337565350000002	48.19083	-9.540221781483075	-18.70786381071115	0.375	1.0992142187962965	U6					10.0
60201062	60200436	14.0	Spittelau	Gumpendorfer Straße	16.358319225	48.235238425	16.337565350000002	48.19083	-12.68328479883926	-5.927418216351275	0.25	0.4371807067899549	U6					10.0
60201095	60200436	26.0	Reumannplatz	Gumpendorfer Straße	16.3778315	48.17515915	16.337565350000002	48.19083	9.429765876334997	-24.229723801923704	0.4642857142857143	1.1996506900002375	U6					10.0
60201104	60200436	16.0	Rochusgasse	Gumpendorfer Straße	16.39161305	48.20242784999999	16.337565350000002	48.19083	-3.356948443801811	-15.643877305375947	0.2857142857142857	1.3594164350513658	U6					10.0
60201124	60200436	22.0	Roßauer Lände	Gumpendorfer Straße	16.3675738	48.222349949999995	16.337565350000002	48.19083	-15.933697639818016	-15.169616986689475	0.39285714285714285	0.7608372117851427	U6					10.0
60201182	60200436	21.0	Schottenring	Gumpendorfer Straße	16.37182755	48.216932750000005	16.337565350000002	48.19083	-12.726357395197008	-16.70448524946861	0.375	0.9197525385546631	U6					10.0
60201184	60200436	29.0	Schottentor	Gumpendorfer Straße	16.36286685	48.2150569	16.337565350000002	48.19083	-20.056463023977557	-20.94608056338515	0.5178571428571429	0.8070914025692247	U6					10.0
60201198	60200436	19.0	Schwedenplatz	Gumpendorfer Straße	16.378104275000002	48.21187795	16.337565350000002	48.19083	-8.755127382975955	-16.862613810078926	0.3392857142857143	1.0919042410061377	U6					10.0
60201199	60200436	18.0	Schlachthausgasse	Gumpendorfer Straße	16.4067005	48.19446805	16.337565350000002	48.19083	-0.9458925100674045	-17.975129689640582	0.32142857142857145	1.5182225272135363	U6					10.0
60201200	60200436	7.0	Schweglerstraße	Gumpendorfer Straße	16.3286184	48.19769495	16.337565350000002	48.19083	-4.261218189301395	5.553559177965689	0.125	0.9163179911642898	U6					10.0
60201211	60200436	4.0	Schönbrunn	Gumpendorfer Straße	16.318894	48.186064949999995	16.337565350000002	48.19083	0.9891231155702799	3.8757754659222123	0.07142857142857142	1.3209234573386193	U6					10.0
60201235	60200436	15.0	Siebenhirten	Gumpendorfer Straße	16.309812049999998	48.130395899999996	16.337565350000002	48.19083	13.631326349607196	6.2599474399154955	0.26785714285714285	0.43050505762900326	U6					10.0
60201260	60200436	24.0	Simmering	Gumpendorfer Straße	16.41950995	48.17050595	16.337565350000002	48.19083	5.77747564971982	-23.29422192555258	0.42857142857142855	1.3276803315410042	U6					10.0
60201278	60200436	41.0	Donauspital	Gumpendorfer Straße	16.465620350000002	48.219558	16.337565350000002	48.19083	-8.974908804646208	-40.005637252120906	0.7321428571428571	1.3501091201118147	U6					10.0
60201299	60200436	38.0	Stadlau	Gumpendorfer Straße	16.44903745	48.21961494999999	16.337565350000002	48.19083	-9.500921357219642	-36.7931038832541	0.6785714285714286	1.3180910301601578	U6					10.0
60201305	60200436	13.0	Stadtpark	Gumpendorfer Straße	16.379692050000003	48.202840949999995	16.337565350000002	48.19083	-3.564446298697987	-12.501788775359238	0.23214285714285715	1.2930509014199798	U6					10.0
60201317	60200436	11.0	Kendlerstraße	Gumpendorfer Straße	16.309147449999998	48.20457495	16.337565350000002	48.19083	-4.789575762758393	9.902523113469485	0.19642857142857142	1.1202960211399022	U6					10.0
60201320	60200436	12.0	Stephansplatz	Gumpendorfer Straße	16.371564975	48.208054399999995	16.337565350000002	48.19083	-5.423057238696439	-10.704692904788168	0.21428571428571427	1.1018782225628987	U6					10.0
60201349	60200436	23.0	Südtiroler Platz	Gumpendorfer Straße	16.3734569	48.187400350000004	16.337565350000002	48.19083	2.187820384689112	-22.895707937610027	0.4107142857142857	1.4755296642223084	U6					10.0
60201366	60200436	22.0	Taubstummengasse	Gumpendorfer Straße	16.370349949999998	48.193794	16.337565350000002	48.19083	-1.980903490755225	-21.910637173763654	0.39285714285714285	1.480633146600137	U6					10.0
60201372	60200436	4.0	Thaliastraße	Gumpendorfer Straße	16.33791205	48.207669949999996	16.337565350000002	48.19083	-3.9991525422626144	-0.08233434103986792	0.07142857142857142	0.02058503902638426	U6					10.0
60201394	60200436	7.0	Tscherttegasse	Gumpendorfer Straße	16.32753595	48.16474205	16.337565350000002	48.19083	6.533790654960319	2.5118876720811407	0.125	0.3670260007173974	U6					10.0
60201404	60200436	9.0	Unter St. Veit	Gumpendorfer Straße	16.2862365	48.19108095	16.337565350000002	48.19083	-0.0440010443932683	8.999892438695715	0.16071428571428573	1.565907302385635	U6					10.0
60201430	60200436	10.0	Volkstheater	Gumpendorfer Straße	16.358481025000003	48.205424550000004	16.337565350000002	48.19083	-5.722401045107997	-8.200861313236977	0.17857142857142858	0.9615615185906384	U6					10.0
60201433	60200436	22.0	Vorgartenstraße	Gumpendorfer Straße	16.4011663	48.22369379999999	16.337565350000002	48.19083	-10.099243793735049	-19.54495522621385	0.39285714285714285	1.093863392576353	U6					10.0
60201468	60200436	1.0	Westbahnhof	Gumpendorfer Straße	16.338796575	48.19639592499999	16.337565350000002	48.19083	-0.9763963900813114	-0.21598631770596843	0.017857142857142856	0.2177018783317297	U6					10.0
60201481	60200436	32.0	Neulaa	Gumpendorfer Straße	16.3861419	48.1458319	16.337565350000002	48.19083	21.746211710151673	-23.475567645048802	0.5714285714285714	0.8236211984245351	U6					10.0
60201499	60200436	10.0	Alterlaa	Gumpendorfer Straße	16.316873049999998	48.1507169	16.337565350000002	48.19083	8.887220877850837	4.584463443882195	0.17857142857142858	0.47624621804049755	U6					10.0
60201510	60200436	10.0	Währinger Straße - Volksoper	Gumpendorfer Straße	16.34952705	48.22567205	16.337565350000002	48.19083	-9.458138309090309	-3.2470940433129285	0.17857142857142858	0.33070446783203683	U6					10.0
60201530	60200436	7.0	Zieglergasse	Gumpendorfer Straße	16.3462659	48.197144	16.337565350000002	48.19083	-4.111376642810768	-5.665384550138681	0.125	0.9430286407943685	U6					10.0
60201573	60200436	27.0	Troststraße	Gumpendorfer Straße	16.3805588	48.168459999999996	16.337565350000002	48.19083	12.462402393138039	-23.951795894911665	0.48214285714285715	1.091031619861673	U6					10.0
60201667	60200436	15.0	Jägerstraße	Gumpendorfer Straße	16.3686969	48.235219	16.337565350000002	48.19083	-12.280772823907727	-8.612933231342817	0.26785714285714285	0.6116212350570476	U6					10.0
60201705	60200436	18.0	Handelskai	Gumpendorfer Straße	16.385674950000002	48.2418569	16.337565350000002	48.19083	-13.096798547249614	-12.348030928563485	0.32142857142857145	0.7559795501284774	U6					10.0
60201749	60200436	21.0	Gasometer	Gumpendorfer Straße	16.417232849999998	48.184859	16.337565350000002	48.19083	1.5695270222578028	-20.94126512239417	0.375	1.4959871872351722	U6					10.0
60201858	60200436	33.0	Aderklaaer Straße	Gumpendorfer Straße	16.449742450000002	48.2634109	16.337565350000002	48.19083	-17.926546633075628	-27.706297583981964	0.5892857142857143	0.9965184057589052	U6					10.0
60201859	60200436	34.0	Großfeldsiedlung	Gumpendorfer Straße	16.447891900000002	48.271023	16.337565350000002	48.19083	-19.990583085682584	-27.502301501772926	0.6071428571428571	0.9422638485182963	U6					10.0
60201860	60200436	32.0	Rennbahnweg	Gumpendorfer Straße	16.449594400000002	48.2575738	16.337565350000002	48.19083	-16.37832512053859	-27.490916067783818	0.5714285714285714	1.0334912598031292	U6					10.0
60201891	60200436	27.0	Taborstraße	Gumpendorfer Straße	16.3814115	48.219181500000005	16.337565350000002	48.19083	-14.660662198037869	-22.673001211022402	0.48214285714285715	0.9968056604026996	U6					10.0
60201892	60200436	31.0	Messe	Gumpendorfer Straße	16.40499785	48.217768050000004	16.337565350000002	48.19083	-11.500247174502606	-28.78791960050856	0.5535714285714286	1.1907368364817836	U6					10.0
60201893	60200436	32.0	Krieau	Gumpendorfer Straße	16.413787499999998	48.2147188	16.337565350000002	48.19083	-9.570117400257711	-30.535436020225493	0.5714285714285714	1.2670824434295058	U6					10.0
60201894	60200436	33.0	Stadion	Gumpendorfer Straße	16.420228450000003	48.21085205	16.337565350000002	48.19083	-7.768391607181644	-32.07260656444172	0.5892857142857143	1.3331602394557507	U6					10.0
60200027	60200436	7.0	Alser Straße	Gumpendorfer Straße	16.341828049999997	48.21681995	16.337565350000002	48.19083	-6.907706547831509	-1.1329564197468895	0.125	0.1625660127347646	U6					10.0
60200014	60200473	34.0	Alaudagasse	Hardeggasse	16.382337449999998	48.153693	16.457185350000003	48.2210065	22.735541847693277	25.280331028129115	0.6071428571428571	0.8383475395580878	U2		6.0			
60200031	60200473	23.0	Alte Donau	Hardeggasse	16.42461245	48.23818995	16.457185350000003	48.2210065	-10.731636636818	20.34286054357414	0.4107142857142857	1.085361611345755	U2		6.0			
60200033	60200473	32.0	Altes Landgut	Hardeggasse	16.383595550000003	48.161794	16.457185350000003	48.2210065	20.060535301516744	24.931404361098483	0.5714285714285714	0.8932390844505889	U2		6.0			
60200048	60200473	36.0	Schöpfwerk	Hardeggasse	16.3244684	48.161044950000004	16.457185350000003	48.2210065	14.822226671920777	32.80703577719573	0.6428571428571429	1.1464463277182693	U2		6.0			
60200056	60200473	26.0	Neubaugasse	Hardeggasse	16.352495349999998	48.19920705	16.457185350000003	48.2210065	5.300255091927085	25.45402317828168	0.4642857142857143	1.3655013359462544	U2		6.0			
60200161	60200473	34.0	Braunschweiggasse	Hardeggasse	16.295834399999997	48.1893919	16.457185350000003	48.2210065	6.537543177906093	33.3655590271917	0.6071428571428571	1.3773106585653974	U2		6.0			
60200188	60200473	34.0	Burggasse - Stadthalle	Hardeggasse	16.337210900000002	48.2032869	16.457185350000003	48.2210065	4.96773239009546	33.63512501686885	0.6071428571428571	1.4241616319054284	U2		6.0			
60200234	60200473	20.0	Donauinsel	Hardeggasse	16.41133555	48.22921705	16.457185350000003	48.2210065	-3.5254184994886866	19.68683378310141	0.35714285714285715	1.393599565422934	U2		6.0			
60200245	60200473	24.0	Stubentor	Hardeggasse	16.37926535	48.20693055	16.457185350000003	48.2210065	4.266453384642148	23.61773434342667	0.42857142857142855	1.3920775626343271	U2		6.0			
60200282	60200473	4.0	Donaumarina	Hardeggasse	16.43126455	48.206269	16.457185350000003	48.2210065	1.977028611898996	3.477262985126769	0.07142857142857142	1.0538162221828395	U2		6.0			
60200285	60200473	41.0	Erlaaer Straße	Hardeggasse	16.31654555	48.14229285	16.457185350000003	48.2210065	20.02409295150477	35.777586579721905	0.7321428571428571	1.0605496578311686	U2		6.0			
60200289	60200473	30.0	Erdberg	Hardeggasse	16.41418745	48.1914015	16.457185350000003	48.2210065	17.013008531080846	24.70946257451526	0.5357142857142857	0.9678153292756406	U2		6.0			
60200290	60200473	3.0	Donaustadtbrücke	Hardeggasse	16.43995555	48.2116809	16.457185350000003	48.2210065	1.4279959735348244	2.6383380184442498	0.05357142857142857	1.0746970902501136	U2		6.0			
60200299	60200473	3.0	Aspernstraße	Hardeggasse	16.47486455	48.22260095	16.457185350000003	48.2210065	-0.269470017335539	-2.9878731415100583	0.05357142857142857	1.4808517611004277	U2		6.0			
60200334	60200473	32.0	Floridsdorf	Hardeggasse	16.40046095	48.25620495	16.457185350000003	48.2210065	-16.87222090900292	27.190589577973565	0.5714285714285714	1.0154272964052533	U2		6.0			
60200357	60200473	20.0	Friedensbrücke	Hardeggasse	16.36432205	48.22754784999999	16.457185350000003	48.2210065	-1.4053305099642344	19.950565058608333	0.35714285714285715	1.500471850303727	U2		6.0			
60200399	60200473	33.0	Zippererstraße	Hardeggasse	16.41191055	48.180268	16.457185350000003	48.2210065	22.07319573440728	24.531082937174705	0.5892857142857143	0.8380888654668487	U2		6.0			
60200425	60200473	34.0	Enkplatz	Hardeggasse	16.4147488	48.174709	16.457185350000003	48.2210065	25.06400255028754	22.973806305424876	0.6071428571428571	0.7419141098224696	U2		6.0			
60200436	60200473	32.0	Gumpendorfer Straße	Hardeggasse	16.337565350000002	48.19083	16.457185350000003	48.2210065	7.8274034179759875	31.02791897198808	0.5714285714285714	1.323682630792442	U2		6.0			
60200473	60200473	0.0	Hardeggasse	Hardeggasse	16.457185350000003	48.2210065	16.457185350000003	48.2210065	0.0	0.0	0.0		U2		6.0			
60200487	60200473	5.0	Hausfeldstraße	Hardeggasse	16.485679400000002	48.23345995	16.457185350000003	48.2210065	-2.0023804912749013	-4.581536027159634	0.08928571428571429	1.158759956022005	U2		6.0			
60200491	60200473	23.0	Heiligenstadt	Hardeggasse	16.3658084	48.24850995	16.457185350000003	48.2210065	-6.628980389940962	22.024000975975692	0.4107142857142857	1.278432508299477	U2		6.0			
60200500	60200473	28.0	Dresdner Straße	Hardeggasse	16.3800655	48.237232500000005	16.457185350000003	48.2210065	-5.764973658278393	27.40009267720378	0.5	1.3634212624842192	U2		6.0			
60200506	60200473	22.0	Herrengasse	Hardeggasse	16.36511745	48.20933095	16.457185350000003	48.2210065	2.7677536178087205	21.825204235266774	0.39285714285714285	1.444655091822382	U2		6.0			
60200520	60200473	33.0	Hietzing	Hardeggasse	16.3048134	48.18754495	16.457185350000003	48.2210065	7.078275890471892	32.23194084163044	0.5892857142857143	1.3546233941329249	U2		6.0			
60200560	60200473	39.0	Hütteldorf	Hardeggasse	16.260750350000002	48.1970034	16.457185350000003	48.2210065	4.730366085652764	38.71206061030214	0.6964285714285714	1.4492055036566114	U2		6.0			
60200606	60200473	31.0	Johnstraße	Hardeggasse	16.32006205	48.19764705	16.457185350000003	48.2210065	5.2059628878462965	30.559743951976547	0.5535714285714286	1.4020625061436573	U2		6.0			
60200615	60200473	35.0	Josefstädter Straße	Hardeggasse	16.339195949999997	48.211690000000004	16.457185350000003	48.2210065	2.755041737365894	34.891399298758024	0.625	1.4919993325815004	U2		6.0			
60200627	60200473	24.0	Kagran	Hardeggasse	16.43317805	48.243263049999996	16.457185350000003	48.2210065	-16.316671324569416	17.600177183368753	0.42857142857142855	0.8232228361011871	U2		6.0			
60200633	60200473	26.0	Kagraner Platz	Hardeggasse	16.44340555	48.250411899999996	16.457185350000003	48.2210065	-23.543157189232918	11.032667382055457	0.4642857142857143	0.4382255523196063	U2		6.0			
60200641	60200473	21.0	Kaisermühlen, V.I.C.	Hardeggasse	16.41628995	48.2327719	16.457185350000003	48.2210065	-5.806089795525408	20.181410289826026	0.375	1.2906664485218164	U2		6.0			
60200653	60200473	28.0	Kardinal-Nagl-Platz	Hardeggasse	16.4005419	48.19717705	16.457185350000003	48.2210065	10.857690966183611	25.80911751460818	0.5	1.1725801893516536	U2		6.0			
60200657	60200473	20.0	Karlsplatz	Hardeggasse	16.369268666666667	48.20086866666667	16.457185350000003	48.2210065	4.4654710840004554	19.49511651665503	0.35714285714285715	1.3456248081638056	U2		6.0			
60200666	60200473	29.0	Keplerplatz	Hardeggasse	16.37604855	48.17955760000001	16.457185350000003	48.2210065	13.192915709014976	25.82531655362284	0.5178571428571429	1.0985048216072795	U2		6.0			
60200670	60200473	24.0	Kettenbrückengasse	Hardeggasse	16.35808785	48.19663495	16.457185350000003	48.2210065	5.731649468635399	23.30553999307228	0.42857142857142855	1.3296471298431933	U2		6.0			
60200743	60200473	19.0	Landstraße	Hardeggasse	16.385223425	48.2063514	16.457185350000003	48.2210065	3.7915385519838773	18.617847228098633	0.3392857142857143	1.3698929075275363	U2		6.0			
60200769	60200473	32.0	Leopoldau	Hardeggasse	16.45179535	48.27752845	16.457185350000003	48.2210065	-31.855484813114444	3.0377767069741934	0.5714285714285714	0.09507368597393084	U2		6.0			
60200820	60200473	29.0	Längenfeldgasse	Hardeggasse	16.334985225	48.184854175	16.457185350000003	48.2210065	8.227029878033665	27.808559462617648	0.5178571428571429	1.2831555862597477	U2		6.0			
60200827	60200473	27.0	Margaretengürtel	Hardeggasse	16.3430588	48.18848495	16.457185350000003	48.2210065	7.399370985931199	25.9663110397407	0.48214285714285715	1.2931937736136594	U2		6.0			
60200863	60200473	30.0	Meidling Hauptstraße	Hardeggasse	16.32785	48.183654950000005	16.457185350000003	48.2210065	8.323722278174682	28.82213814823284	0.5357142857142857	1.2896497304946972	U2		6.0			
60200874	60200473	32.0	Michelbeuern - AKH	Hardeggasse	16.344316900000003	48.2213	16.457185350000003	48.2210065	-0.083211634837207	31.999891809564414	0.5714285714285714	1.5681959602756625	U2		6.0			
60200910	60200473	7.0	Aspern Nord	Hardeggasse	16.5047334	48.23458495	16.457185350000003	48.2210065	-1.9221700712380891	-6.730918378441129	0.125	1.2926270869011047	U2		6.0			
60200916	60200473	16.0	Nestroyplatz	Hardeggasse	16.38549955	48.21528995	16.457185350000003	48.2210065	1.271874747152558	15.94936784413588	0.2857142857142857	1.4912201975639017	U2		6.0			
60200937	60200473	31.0	Niederhofstraße	Hardeggasse	16.3311559	48.1808161	16.457185350000003	48.2210065	9.418489268141684	29.534590904664654	0.5535714285714286	1.262094343986238	U2		6.0			
60200942	60200473	9.0	Seestadt	Hardeggasse	16.5084165	48.2261086	16.457185350000003	48.2210065	-0.8918961457443495	-8.955697698404428	0.16071428571428573	1.471533829048064	U2		6.0			
60200949	60200473	37.0	Oberlaa	Hardeggasse	16.400264	48.142194	16.457185350000003	48.2210065	29.99491267037008	21.663453415761587	0.6607142857142857	0.6254951393656678	U2		6.0			
60200950	60200473	28.0	Nußdorfer Straße	Hardeggasse	16.3523609	48.231305899999995	16.457185350000003	48.2210065	-2.7379223083043374	27.86581743702649	0.5	1.4728568875896513	U2		6.0			
60200956	60200473	37.0	Ober St. Veit	Hardeggasse	16.276076500000002	48.1922459	16.457185350000003	48.2210065	5.802989828408071	36.54210323792806	0.6607142857142857	1.413308558357031	U2		6.0			
60200981	60200473	35.0	Ottakring	Hardeggasse	16.31151455	48.21156095	16.457185350000003	48.2210065	2.264705417237192	34.92665328045526	0.625	1.5060452201585701	U2		6.0			
60201007	60200473	42.0	Perfektastraße	Hardeggasse	16.313495	48.1369569	16.457185350000003	48.2210065	21.205907754820007	36.25340640952329	0.75	1.04152724411524	U2		6.0			
60201015	60200473	33.0	Philadelphiabrücke	Hardeggasse	16.3313944	48.17351995	16.457185350000003	48.2210065	11.65481372886674	30.873375535328485	0.5892857142857143	1.2098324340976818	U2		6.0			
60201018	60200473	25.0	Pilgramgasse	Hardeggasse	16.3543015	48.19215285	16.457185350000003	48.2210065	6.750764862503909	24.071293562481898	0.44642857142857145	1.2973715205873517	U2		6.0			
60201035	60200473	33.0	Hütteldorfer Straße	Hardeggasse	16.3114111	48.19979995	16.457185350000003	48.2210065	4.750678027411581	32.656256035863464	0.5892857142857143	1.426334442422351	U2		6.0			
60201040	60200473	10.0	Praterstern	Hardeggasse	16.3924844	48.2188364	16.457185350000003	48.2210065	0.33521615802898425	9.994379927108849	0.17857142857142858	1.5372684297824666	U2		6.0			
60201062	60200473	21.0	Spittelau	Hardeggasse	16.358319225	48.235238425	16.457185350000003	48.2210065	-2.99213844868234	20.78574289035436	0.375	1.4278269866384257	U2		6.0			
60201095	60200473	30.0	Reumannplatz	Hardeggasse	16.3778315	48.17515915	16.457185350000003	48.2210065	15.007949717232473	25.976170720200884	0.5357142857142857	1.0468915394004097	U2		6.0			
60201104	60200473	27.0	Rochusgasse	Hardeggasse	16.39161305	48.20242784999999	16.457185350000003	48.2210065	7.360207724259158	25.977439101184622	0.48214285714285715	1.2947016837720529	U2		6.0			
60201124	60200473	18.0	Roßauer Lände	Hardeggasse	16.3675738	48.222349949999995	16.457185350000003	48.2210065	-0.26982440208246666	17.99797751948926	0.32142857142857145	1.5558055207747572	U2		6.0			
60201182	60200473	13.0	Schottenring	Hardeggasse	16.37182755	48.216932750000005	16.457185350000003	48.2210065	0.6197270777757725	12.985219996175324	0.23214285714285715	1.5231069386896567	U2		6.0			
60201184	60200473	15.0	Schottentor	Hardeggasse	16.36286685	48.2150569	16.457185350000003	48.2210065	0.9443213578099264	14.970245728550484	0.26785714285714285	1.5077999104861703	U2		6.0			
60201198	60200473	17.0	Schwedenplatz	Hardeggasse	16.378104275000002	48.21187795	16.457185350000003	48.2210065	1.9494128952062095	16.887859229754486	0.30357142857142855	1.4558721690361442	U2		6.0			
60201199	60200473	29.0	Schlachthausgasse	Hardeggasse	16.4067005	48.19446805	16.457185350000003	48.2210065	13.493695083515359	25.669440839120618	0.5178571428571429	1.08682301284686	U2		6.0			
60201200	60200473	30.0	Schweglerstraße	Hardeggasse	16.3286184	48.19769495	16.457185350000003	48.2210065	5.352280890966811	29.51869050727338	0.5357142857142857	1.3914266859365756	U2		6.0			
60201211	60200473	31.0	Schönbrunn	Hardeggasse	16.318894	48.186064949999995	16.457185350000003	48.2210065	7.594000885261021	30.05546789778284	0.5535714285714286	1.323309876762528	U2		6.0			
60201235	60200473	43.0	Siebenhirten	Hardeggasse	16.309812049999998	48.130395899999996	16.457185350000003	48.2210065	22.52164571902244	36.63025353593445	0.7678571428571429	1.019538430256701	U2		6.0			
